frame_number,object_class,confidence_score,x1,y1,x2,y2
836,64,0.8807260394096375,375.3228,428.8045,641.6827,586.019
836,67,0.7491924166679382,540.40686,313.90833,928.2374,548.4769
836,66,0.617489218711853,516.96423,158.90617,1265.5968,551.3477
836,62,0.6080737113952637,0.2394104,2.2516937,215.31493,490.08362
836,66,0.3975399434566498,190.49477,199.8074,405.02246,285.0922
837,64,0.8964928984642029,375.72345,429.01685,641.7562,586.0773
837,67,0.7789543867111206,540.1008,314.30695,927.47363,548.2614
837,66,0.6057339310646057,517.3867,165.76324,1264.2188,551.73126
837,62,0.5939807891845703,0.24191284,2.395752,215.81302,490.44434
837,66,0.4464360177516937,191.2787,202.97359,405.61145,285.75726
838,64,0.911677896976471,374.1585,429.082,642.032,585.5532
838,67,0.7582264542579651,539.56305,314.92084,926.97955,548.75964
838,66,0.6239201426506042,518.3967,162.29364,1263.5474,552.2567
838,66,0.5331263542175293,191.96028,205.42426,405.1435,286.05035
838,62,0.4663810729980469,0.25172424,2.5841064,216.115,490.81213
839,64,0.8943669199943542,374.58264,429.56107,642.0575,585.5659
839,67,0.750708818435669,539.4253,314.7843,926.8867,548.96246
839,66,0.6810973882675171,516.86804,164.93324,1262.8492,552.54736
839,66,0.5324064493179321,192.45238,205.80804,405.46765,286.74878
839,62,0.2603909373283386,0.27565002,2.7739868,216.56676,491.34058
840,64,0.8900352716445923,374.75903,430.193,641.91345,585.86755
840,67,0.7936854958534241,538.713,315.4306,926.5228,549.3829
840,66,0.7002756595611572,519.7639,163.8657,1261.5664,553.15186
840,66,0.4779420793056488,192.28056,209.3637,405.83405,287.36334
841,64,0.8872978687286377,375.2245,430.25137,641.8357,585.9835
841,67,0.8430377244949341,538.5509,315.5067,925.8456,549.7475
841,66,0.7180554270744324,516.3336,162.97705,1260.1953,554.08746
841,66,0.28603479266166687,192.95387,210.33923,405.93604,287.78638
841,65,0.27339428663253784,191.98318,208.62234,406.00015,288.06717
842,64,0.8714999556541443,375.523,430.65994,641.51544,585.9905
842,67,0.8383951783180237,538.72943,316.127,924.73895,550.21954
842,66,0.7288010716438293,513.3286,157.58356,1258.6699,554.42065
842,65,0.40174537897109985,193.14935,208.37643,406.0562,288.34494
843,64,0.8690382242202759,375.9549,431.1756,641.4616,586.1047
843,67,0.8529946804046631,539.2263,316.55963,924.17017,550.8999
843,66,0.6700542569160461,512.95874,157.06952,1257.219,555.4396
843,66,0.25163301825523376,194.8302,209.83356,405.89563,288.6178
844,64,0.8656392693519592,376.09363,431.09702,641.3396,586.21643
844,67,0.8078756332397461,539.87695,317.5982,923.3164,551.6296
844,66,0.6831489205360413,514.6011,166.58502,1256.4846,556.14355
844,66,0.31219029426574707,195.56511,210.14638,406.12738,289.2162
845,64,0.8942850232124329,376.68372,431.0325,641.4309,586.1389
845,66,0.6899083852767944,539.18884,179.31964,1255.5757,557.81006
845,67,0.6503883600234985,540.6775,319.3922,922.2363,551.9661
845,66,0.46045348048210144,195.61186,210.05434,405.87506,291.71753
846,64,0.8938140273094177,377.6784,431.2777,641.3679,586.0188
846,67,0.7021031975746155,540.1299,323.4696,921.96497,552.1645
846,66,0.6717650294303894,518.6294,170.60425,1255.2319,557.8004
846,66,0.45255619287490845,195.41956,210.841,409.65112,291.05255
847,64,0.8871120810508728,378.33813,431.23816,641.36755,586.2025
847,66,0.6886244416236877,515.98865,167.08923,1254.7018,558.43823
847,67,0.6597610116004944,540.65515,322.5426,922.0482,552.6094
847,66,0.467366486787796,196.03117,211.66862,410.06427,292.37628
848,64,0.8757023811340332,378.1256,431.6637,641.23694,586.7114
848,66,0.7099214196205139,516.90735,157.59772,1254.4904,558.2084
848,67,0.6634603142738342,541.38275,322.80438,922.0385,552.67267
848,66,0.5098366737365723,196.98975,212.65002,410.13464,293.6126
849,64,0.8806418180465698,378.94574,431.84692,641.24347,586.8872
849,66,0.7078590989112854,516.86475,160.30829,1254.3699,558.5122
849,67,0.6977455615997314,541.7941,325.3443,922.2536,552.90216
849,66,0.4488254189491272,197.9647,211.18314,407.67725,295.1439
850,64,0.9002231359481812,380.1037,432.33466,641.51447,586.8715
850,67,0.7300170063972473,541.50476,325.87616,922.1113,553.3466
850,66,0.6523878574371338,517.2584,160.91956,1254.2476,558.9037
850,66,0.4716384708881378,199.6535,211.83653,407.93097,295.39636
850,41,0.298084557056427,0.16981506,0.0,225.00964,497.51904
851,64,0.8996186256408691,381.97003,432.9333,641.863,586.8361
851,67,0.7580873966217041,541.6437,326.0113,922.1814,553.22186
851,66,0.6030466556549072,520.776,157.68213,1254.6354,558.9275
851,66,0.5149530172348022,200.30359,212.4097,408.36053,295.66092
852,64,0.8928542137145996,382.45532,433.8377,643.0005,588.28546
852,67,0.7735618352890015,542.0867,326.16754,922.40015,553.152
852,66,0.6055145859718323,524.3772,157.59717,1254.2031,558.9163
852,66,0.42787763476371765,201.78065,212.91525,409.65356,295.74496
852,41,0.27758750319480896,0.15449524,0.012878418,227.1668,497.38464
853,64,0.9006475806236267,383.2189,434.6247,643.8102,588.1744
853,67,0.8059427738189697,542.1395,326.5127,922.6271,553.1477
853,66,0.6363893151283264,524.1714,161.23944,1253.3628,558.80774
853,66,0.429201602935791,203.88962,213.5897,410.37552,295.844
854,64,0.9143636226654053,384.0785,433.5645,644.5017,586.1639
854,67,0.7737969160079956,542.72656,326.27594,922.88293,553.14453
854,66,0.6738000512123108,524.8699,154.85406,1253.4221,558.9534
854,41,0.5151399374008179,0.11300659,0.0,228.29465,496.8141
854,66,0.2603307068347931,205.43013,214.41881,411.1878,296.3905
855,64,0.9024443030357361,386.1676,433.41943,646.4114,586.22156
855,67,0.7763011455535889,544.43054,324.94537,923.4132,553.65826
855,66,0.6948367953300476,540.85376,170.29369,1252.1799,558.9282
855,41,0.4431765079498291,0.10479736,0.079833984,231.00485,496.4151
855,66,0.35468780994415283,208.04094,213.81581,412.23407,296.78137
856,64,0.890235960483551,388.3507,432.62482,648.5697,585.842
856,67,0.7702775001525879,546.13074,324.54376,923.61975,552.96985
856,66,0.7111729383468628,529.08997,165.38885,1255.2755,558.157
856,41,0.5098952054977417,0.10746765,0.0,233.01764,495.59924
856,66,0.46568235754966736,210.81221,213.05359,413.70087,296.06085
857,64,0.9030494689941406,389.48962,432.72308,650.0056,585.98834
857,67,0.7445497512817383,546.867,324.03363,926.5683,553.46136
857,66,0.6773694157600403,528.11707,170.5968,1256.466,558.8005
857,66,0.556094229221344,212.27074,212.59048,414.37915,295.46494
857,41,0.49469560384750366,0.11378479,0.0072784424,233.9885,495.39935
858,64,0.9124490022659302,390.83142,433.03857,651.812,586.0
858,67,0.7750822305679321,548.4276,322.97003,928.1416,553.84296
858,66,0.6594011187553406,526.4481,153.44812,1260.0725,559.25635
858,66,0.5670056939125061,213.33023,212.62982,414.93118,294.8604
858,41,0.4567599892616272,0.122161865,0.0,235.14246,495.01135
859,64,0.9202408194541931,391.7872,433.15433,653.33704,586.3484
859,67,0.8069151639938354,549.99506,325.94147,931.1944,553.52985
859,66,0.5675033926963806,523.51685,147.96779,1260.5051,558.93933
859,66,0.46145734190940857,213.42664,212.25992,415.41193,294.0518
859,41,0.40094655752182007,0.12527466,0.0,235.09624,494.78088
860,64,0.9249832034111023,393.28406,431.90005,655.1366,586.0165
860,67,0.7577028274536133,552.23157,325.58978,931.9479,553.59894
860,66,0.4507281482219696,520.8036,144.75134,1260.9797,559.312
860,66,0.44444283843040466,213.6925,211.41827,416.1587,293.3119
860,41,0.34197402000427246,0.13755798,0.0,236.22232,494.3197
861,64,0.9108283519744873,394.8393,430.8456,656.3477,585.5587
861,67,0.7627177834510803,553.4083,325.41193,933.1987,552.63403
861,66,0.4815857410430908,522.7219,143.60736,1262.0154,559.2859
861,66,0.42378413677215576,214.32243,211.03763,417.42377,292.68283
861,41,0.37714114785194397,0.14915466,0.040039062,237.73769,493.74817
862,64,0.8891947269439697,395.82095,430.62326,657.00525,584.4321
862,67,0.7059165239334106,551.26904,325.30908,933.48193,549.96643
862,66,0.496145099401474,526.33435,143.61156,1262.1333,558.47656
862,66,0.4056563377380371,215.64386,211.73914,418.71204,291.11377
862,41,0.31961435079574585,0.14888,0.21360779,238.78975,492.4602
863,64,0.8721627593040466,398.68298,430.1259,657.35596,582.69617
863,67,0.7032472491264343,555.4624,326.5218,934.0311,550.56323
863,66,0.47385406494140625,528.33167,138.64418,1260.2916,557.4437
863,66,0.40501248836517334,219.27374,212.16951,422.12976,292.25433
863,41,0.2790590524673462,0.1186676,0.47406006,241.21039,491.52454
864,64,0.8872782588005066,399.25333,430.38995,657.60144,581.72784
864,67,0.714693009853363,556.2196,326.7705,934.3519,549.8419
864,66,0.5385485887527466,531.2731,149.00836,1259.8691,556.9416
864,66,0.47586050629615784,222.86787,212.35649,423.1054,291.17914
864,41,0.2991097867488861,0.10734558,0.1395874,242.46753,490.70593
865,64,0.898801326751709,400.0557,430.39606,657.17456,580.7629
865,67,0.6513275504112244,556.36,326.6667,933.66174,547.9634
865,66,0.6329970955848694,224.10904,211.59766,425.59885,292.07758
865,66,0.568486213684082,538.00183,170.24944,1258.6317,554.90497
866,64,0.9153544306755066,400.92532,429.79602,657.44995,579.704
866,66,0.6378275752067566,542.53174,181.30725,1258.3718,554.0537
866,66,0.5536045432090759,225.37086,210.94597,427.67822,290.7768
866,67,0.5385857820510864,554.65894,323.7613,932.55444,545.92596
867,64,0.9115601778030396,401.86136,428.55457,657.7351,579.4166
867,66,0.648730456829071,542.8917,180.23724,1259.1748,553.4856
867,67,0.5189199447631836,556.5654,322.1792,933.08374,545.363
867,66,0.41443055868148804,226.54375,211.96002,427.74677,288.93164
867,41,0.2513936460018158,0.08256531,0.10949707,247.5525,487.58685
868,64,0.9169817566871643,402.94495,427.61377,657.9446,578.2385
868,66,0.711427628993988,546.0958,185.75722,1258.8029,552.0366
868,66,0.3716809153556824,228.74051,211.755,430.4163,288.17645
868,41,0.3521595895290375,0.058807373,0.0,250.22708,485.98328
868,67,0.3300181031227112,558.3322,324.03076,934.2413,544.07324
869,64,0.9264025092124939,403.68802,427.126,658.2722,577.1555
869,66,0.7153090238571167,546.88416,184.2815,1258.1738,550.5968
869,41,0.5347117185592651,0.067474365,0.0,251.89597,484.4668
869,67,0.4133395552635193,559.2256,321.93658,932.8513,542.68567
870,64,0.928991436958313,403.83923,425.04547,658.7344,575.7587
870,66,0.7544497847557068,547.2157,184.66241,1257.2781,550.3461
870,41,0.5342845916748047,0.066833496,0.49746704,251.90431,482.4091
870,66,0.3782772421836853,230.97182,208.70929,431.80298,287.26007
870,67,0.33170804381370544,558.7378,320.8288,934.6599,540.9384
870,66,0.2501567006111145,230.40698,173.54001,432.2937,287.97107
871,64,0.9251272678375244,403.57544,423.61914,659.0613,574.6372
871,66,0.8065047860145569,554.0624,186.41718,1258.7854,551.43616
871,41,0.5721215009689331,0.058059692,1.0528564,251.66507,481.82526
871,66,0.44005993008613586,230.34299,207.81775,431.73355,286.74976
872,64,0.894597053527832,401.5327,424.25684,658.82544,575.9437
872,66,0.848183274269104,554.9769,188.20898,1260.1323,551.99664
872,41,0.6476552486419678,0.061187744,1.7573547,249.8223,481.90274
872,66,0.5616377592086792,228.96735,208.66046,430.45264,285.99207
872,67,0.2608717083930969,559.7118,324.6958,935.18616,541.8942
873,64,0.8781453967094421,400.67468,423.31348,657.86206,574.9586
873,66,0.835577130317688,554.2234,188.1654,1262.6211,551.7385
873,41,0.5841727256774902,0.06225586,1.0484314,248.7444,481.28195
873,66,0.5066626071929932,228.24136,208.84259,430.08426,284.93152
873,67,0.2649492919445038,559.63696,323.36945,935.0171,541.0584
874,64,0.9116369485855103,399.51974,422.60907,656.7312,574.7763
874,66,0.841750979423523,554.3699,187.5523,1265.1335,551.75
874,41,0.6967876553535461,0.06895447,0.7979431,246.14154,481.28354
874,66,0.3586861193180084,227.26299,208.97176,430.04865,283.8515
874,67,0.26155319809913635,558.4442,322.0418,934.953,541.4117
875,64,0.8922014236450195,398.33533,421.33603,656.07886,574.2274
875,66,0.7544472813606262,549.84033,183.82294,1264.0828,550.10706
875,66,0.49535641074180603,224.8175,208.14758,429.596,282.94507
875,41,0.489581435918808,0.06391907,1.1343689,243.8638,480.4509
876,64,0.870290219783783,394.7153,420.28027,654.28564,574.6205
876,66,0.76947021484375,547.77563,176.09474,1263.5759,550.64307
876,66,0.5005870461463928,223.8362,206.35643,428.9585,282.25037
876,41,0.32146206498146057,0.0967865,1.3060913,241.45494,479.60785
877,64,0.8840649127960205,391.98502,419.71188,651.9523,574.1277
877,66,0.7746666669845581,545.5176,172.24896,1261.7478,550.3945
877,66,0.4007682502269745,221.05276,205.32198,426.41946,280.45343
877,67,0.32548436522483826,551.7706,312.3548,929.36426,540.6215
877,41,0.3092687427997589,0.105041504,1.1268616,239.8328,478.67154
878,64,0.9242218136787415,389.03662,420.23987,648.52783,572.24414
878,66,0.7844000458717346,544.04846,166.29156,1260.1671,550.5942
878,66,0.5066161751747131,216.79982,201.38785,423.9541,280.27267
878,67,0.46958300471305847,551.88806,317.23047,929.20667,540.41394
879,64,0.9151715636253357,386.31592,420.00806,645.20825,571.6278
879,66,0.8345869779586792,543.60254,168.84328,1258.4436,549.95557
879,66,0.6973806619644165,214.13376,199.88956,422.64102,280.97043
879,67,0.3808403015136719,546.45715,314.38123,925.82214,539.36206
880,64,0.9228832125663757,383.70752,419.50043,641.8657,570.82574
880,66,0.7946711182594299,539.12354,150.45935,1257.3687,548.96655
880,66,0.6484023332595825,211.93628,198.13875,420.826,280.45953
880,67,0.4270881712436676,547.00525,315.04944,924.0631,536.99426
881,64,0.922749936580658,380.27478,418.04266,636.49536,570.51337
881,66,0.7873281836509705,540.3236,153.23096,1255.927,548.9309
881,66,0.647677481174469,210.0434,197.46277,418.84772,279.84802
881,67,0.37427330017089844,542.7119,310.9525,921.16895,537.14
882,64,0.9200755953788757,376.43878,417.51917,632.97876,568.9762
882,66,0.7956545352935791,541.61096,158.29181,1254.5201,548.6784
882,66,0.6863327622413635,207.39723,194.8122,417.3993,278.4488
883,64,0.9336922764778137,373.42804,417.03793,630.95825,567.25525
883,66,0.765137791633606,538.801,144.09125,1254.1112,547.8386
883,66,0.6633865833282471,204.83844,196.26697,416.85455,276.24982
883,62,0.3467263877391815,0.22615051,2.3423157,225.21642,472.07986
884,64,0.949039876461029,369.5755,415.96918,627.6932,565.9473
884,66,0.7848066091537476,200.7341,194.74411,415.95743,275.3599
884,66,0.7589041590690613,539.90894,150.0506,1252.807,547.7334
884,62,0.4180169701576233,0.23187256,2.0441284,221.15436,470.83557
885,64,0.9461044669151306,367.38025,415.48178,624.66284,565.3146
885,66,0.6914598345756531,200.30896,194.38646,415.18274,275.06567
885,66,0.686811089515686,539.7329,152.46413,1250.7329,547.44653
885,62,0.33803895115852356,0.25680542,1.9078674,217.92123,469.46317
886,64,0.9275426864624023,364.14923,414.2157,621.3801,564.19507
886,66,0.7509484887123108,197.87482,193.62599,414.27197,274.53674
886,66,0.72606360912323,538.71326,148.89069,1248.0701,547.4103
886,62,0.33245790004730225,0.24359131,1.9100647,215.86276,468.63034
887,64,0.9217635989189148,361.2721,411.80682,618.24426,563.6608
887,66,0.7227036952972412,535.6842,140.80516,1246.3354,547.62024
887,66,0.6531575322151184,194.14539,194.14786,413.94385,273.09915
887,62,0.31038933992385864,0.22595215,1.7181702,214.24152,467.8812
888,64,0.9136617183685303,358.4054,411.2126,615.43945,563.157
888,66,0.7243396639823914,536.2473,145.92725,1244.2839,547.407
888,66,0.6461204290390015,193.52776,193.43768,413.7166,272.08362
888,62,0.3239899277687073,0.23480225,1.8125153,213.17166,466.64783
889,64,0.9147506952285767,356.9411,410.98767,612.9045,562.65234
889,66,0.7399472594261169,536.71484,140.92914,1244.5828,547.39716
889,66,0.6153426170349121,192.86995,192.40485,413.90704,271.58624
889,62,0.27694234251976013,0.22821045,1.8450623,212.67929,465.5007
890,64,0.9124792814254761,356.242,410.84656,611.7133,562.4398
890,66,0.71168053150177,539.3629,147.16681,1245.7094,547.65576
890,66,0.608428418636322,193.10365,191.75732,415.22253,270.8687
890,62,0.3209746778011322,0.2264862,1.9353943,212.85419,463.80466
891,64,0.9298443794250488,357.71265,410.03955,612.03,561.7633
891,66,0.7626253962516785,196.63145,190.89417,415.96973,270.84113
891,66,0.7414477467536926,540.1802,142.22943,1246.5889,547.7654
891,62,0.4094317853450775,0.23027039,1.8918762,214.15388,461.26678
892,64,0.9341904520988464,360.71478,408.7577,613.23724,560.718
892,66,0.7391213178634644,540.4418,141.19908,1248.2303,547.8568
892,66,0.6041288375854492,199.21478,190.20117,419.35107,270.05383
892,62,0.4257080554962158,0.23704529,1.8440552,216.85942,458.2353
893,64,0.9305769801139832,363.44647,408.4787,615.3757,559.4501
893,66,0.7770838141441345,202.34961,189.90088,422.89996,268.9308
893,66,0.7309520840644836,543.312,147.44872,1253.6903,547.8948
893,62,0.5111971497535706,0.20381165,1.9813232,219.79706,456.10965
894,64,0.9261142015457153,365.45715,406.38806,619.1956,558.71094
894,66,0.6901678442955017,534.30176,117.19621,1255.8837,547.9716
894,66,0.4962436556816101,208.16492,191.13437,427.22192,268.6597
894,62,0.3020316958427429,0.22006226,1.9866943,223.89029,453.75516
894,64,0.2728443741798401,543.05896,304.08575,908.5477,529.8602
895,64,0.9279855489730835,367.18835,404.75647,621.8092,556.7767
895,66,0.6443101167678833,533.3906,110.22548,1258.4514,548.31006
895,67,0.4216717481613159,538.7423,302.34998,911.6969,530.2044
895,66,0.3869107663631439,209.8529,189.88113,430.69366,267.41565
895,62,0.29277873039245605,0.53318787,2.0945435,227.37112,450.40424
896,64,0.9200965762138367,368.99652,402.5681,623.0609,555.541
896,66,0.761249840259552,536.6028,126.77948,1259.454,548.18115
896,67,0.5476903915405273,541.5987,303.21503,914.6401,529.0443
896,66,0.3545038104057312,214.08667,180.52411,433.94684,266.20316
896,62,0.3145448565483093,0.21203613,1.9499207,230.15408,449.0816
897,64,0.9247677326202393,372.92407,399.61316,623.7008,553.8376
897,66,0.8068290948867798,537.6295,138.86578,1262.3655,548.2068
897,67,0.6451151967048645,545.79297,301.8355,916.91675,527.924
897,66,0.4377049207687378,218.01936,180.71274,439.74945,264.34805
897,62,0.3240097761154175,0.2431488,1.9877625,234.07329,447.12967
897,66,0.28008729219436646,218.27995,145.26093,438.75726,264.05682
898,64,0.8928088545799255,374.46173,398.69946,625.8428,551.6087
898,66,0.7449184656143188,536.8292,135.77446,1266.1262,548.13605
898,67,0.6208979487419128,548.4677,299.82178,920.4379,526.9686
898,66,0.3380275070667267,226.17783,182.48712,442.45444,263.37164
899,64,0.8521018028259277,375.779,396.9796,626.9335,551.2802
899,66,0.6735478639602661,536.32214,130.70073,1273.8528,548.2758
899,67,0.5551645755767822,555.276,298.1128,924.8302,526.55225
899,62,0.3129473328590393,0.06730652,1.6322327,241.13557,438.89706
899,66,0.26435375213623047,226.83656,180.29065,446.40234,260.39044
900,64,0.9179075956344604,380.09662,395.83582,630.5582,548.6703
900,66,0.6371051073074341,545.2565,128.80804,1276.9263,549.5173
900,66,0.4263555109500885,228.33798,179.96753,450.12308,258.75928
900,67,0.365109920501709,557.103,297.53314,927.3685,525.5605
900,41,0.3135228157043457,0.19657898,0.87805176,243.17184,439.59027
901,64,0.923657238483429,382.59924,394.3565,631.9248,547.7804
901,66,0.6668712496757507,563.21704,151.47296,1277.7712,549.3085
901,66,0.4930030107498169,234.02953,179.68124,453.7434,256.75473
901,67,0.48514965176582336,560.02515,297.91278,928.4668,525.01294
902,64,0.9226014614105225,383.22687,392.69073,634.3939,546.3035
902,66,0.6914418339729309,577.27905,139.71912,1280.0,547.37
902,66,0.5059757232666016,239.37167,179.74542,456.93423,255.9964
902,67,0.49323782324790955,566.94354,298.13202,930.4642,524.32117
903,64,0.939809262752533,383.82043,391.3073,635.5355,545.39716
903,66,0.7045727968215942,582.3899,147.07153,1280.0,547.57336
903,66,0.47104400396347046,240.06958,178.12576,459.03436,254.91702
903,67,0.39590150117874146,570.5399,296.70325,933.3556,524.0364
904,64,0.9386222958564758,384.29053,390.4828,635.64233,544.8701
904,66,0.7126697897911072,584.63477,142.99365,1280.0,548.0898
904,66,0.5892200469970703,241.77069,177.37726,461.5489,254.1463
904,67,0.3473690152168274,572.95624,296.99744,934.57684,523.6283
905,64,0.9308080673217773,384.72852,390.04877,634.8344,544.2467
905,66,0.7541273236274719,586.9911,143.87299,1280.0,548.25244
905,66,0.6133794188499451,242.00746,176.02191,464.46863,253.09348
905,67,0.3322790265083313,572.63367,295.92188,936.47864,523.2263
906,64,0.9217984080314636,384.48157,389.48962,634.15857,543.55304
906,66,0.7279781103134155,587.5613,139.29938,1280.0,549.0756
906,66,0.5571520924568176,243.4868,174.22995,464.2921,251.99557
906,67,0.3459225594997406,573.02185,295.50433,938.30066,523.27386
907,64,0.9258478283882141,383.73114,389.22156,633.7038,543.56964
907,66,0.7017099261283875,582.6848,142.77356,1278.7393,551.666
907,66,0.5522899031639099,243.14636,173.44098,464.80432,251.04541
907,67,0.4570891559123993,573.036,295.10126,939.5709,523.3864
908,64,0.9180679321289062,383.33044,388.7091,632.7809,543.6264
908,66,0.7287861704826355,586.7112,147.80536,1278.8538,552.97437
908,66,0.6259384751319885,244.76202,174.68423,465.4165,249.50073
908,67,0.41358283162117004,572.56726,295.46265,941.07825,523.8489
909,64,0.9219831228256226,382.27386,388.12628,632.58386,544.56366
909,66,0.6707515120506287,583.3651,147.21918,1278.8815,553.32074
909,66,0.5732694268226624,244.79222,167.90738,465.7152,249.95782
909,67,0.4157918095588684,571.83215,294.6682,941.36255,524.75
910,64,0.9077134132385254,381.65704,387.22974,632.4365,544.88684
910,66,0.6371915340423584,580.494,137.30312,1278.9607,554.6621
910,66,0.6080998778343201,245.17845,163.69531,466.97974,248.22986
910,67,0.376028448343277,572.0653,294.31696,942.973,524.87805
911,64,0.9219544529914856,381.1488,387.27527,633.22424,545.5895
911,66,0.6516509056091309,583.1594,139.41028,1278.9678,557.19275
911,66,0.5704902410507202,245.73901,163.20166,467.5584,246.0304
911,67,0.3016601502895355,572.5637,294.323,943.39453,525.2412
912,64,0.9202685952186584,379.45667,387.28644,632.6988,546.96136
912,66,0.7392022013664246,593.5814,137.24457,1279.2952,559.13324
912,66,0.6650595664978027,245.44806,161.44489,466.50793,245.58966
912,67,0.2869260609149933,573.0105,293.50928,945.3872,526.7815
913,64,0.9285693168640137,378.3152,387.06165,632.6377,548.4596
913,66,0.7296609282493591,595.3989,135.75195,1279.4927,560.7403
913,66,0.6823441386222839,245.57817,161.50107,466.69806,245.1023
914,64,0.9307336211204529,377.05005,387.46094,633.309,549.98413
914,66,0.718222439289093,595.2433,139.06696,1279.17,563.051
914,66,0.6696551442146301,246.31538,161.59839,466.86786,244.56842
915,64,0.916725218296051,376.53467,388.23047,632.78784,551.8242
915,66,0.7341729402542114,594.5199,124.02959,1280.0,565.7128
915,66,0.6827576756477356,246.22916,160.86145,467.41513,244.51648
916,64,0.9285790920257568,376.96442,390.0127,633.7151,554.3966
916,66,0.7548400163650513,599.1449,122.15045,1280.0,568.24335
916,66,0.6599488854408264,246.7193,161.00668,470.32513,244.15555
917,64,0.910762369632721,376.8871,390.01093,638.1597,554.88464
917,66,0.8134790062904358,602.0884,124.806335,1280.0,570.76935
917,66,0.6397807598114014,247.90924,160.36102,472.013,243.61285
918,64,0.9220798015594482,378.77026,390.5739,640.01245,556.29236
918,66,0.8480847477912903,600.4165,132.58447,1280.0,573.33344
918,66,0.630886971950531,247.78809,159.15054,472.4449,243.56937
919,64,0.9346717596054077,379.6048,390.34894,641.3644,557.01416
919,66,0.8038103580474854,599.23376,118.409805,1280.0,575.50806
919,66,0.6964195966720581,248.35744,157.86331,478.0962,241.61841
920,64,0.9395520091056824,381.4851,389.76184,643.29407,557.82007
920,66,0.7878049612045288,601.50635,118.63733,1280.0,576.33826
920,66,0.5921084880828857,249.90169,156.77249,477.76154,239.13327
921,64,0.9340444207191467,382.29938,389.5265,645.33575,558.71606
921,66,0.8155489563941956,604.77295,120.91133,1280.0,577.36176
921,66,0.7181974649429321,250.44305,156.46112,479.15344,237.07199
922,64,0.9259917140007019,382.8285,389.29498,647.6284,559.3056
922,66,0.7896144986152649,606.04333,119.0918,1280.0,577.80664
922,66,0.7175174355506897,251.72684,155.00671,480.78018,236.8117
923,64,0.9403288960456848,382.79462,389.79266,649.3315,560.15045
923,66,0.7841250896453857,604.1227,116.29274,1280.0,579.1145
923,66,0.6962007880210876,253.24985,153.9071,481.7087,236.51675
924,64,0.9433607459068298,382.76056,390.08575,650.3995,561.4565
924,66,0.7744290232658386,602.5104,115.190674,1280.0,580.10614
924,66,0.6481195688247681,253.87076,152.8696,482.12936,236.96036
925,64,0.9428324103355408,382.78018,389.7265,651.2677,562.2448
925,66,0.715535044670105,599.2096,114.49037,1280.0,580.9884
925,66,0.556078314781189,255.49084,150.9328,482.60474,237.17874
926,64,0.9416868686676025,382.6767,389.4873,651.5756,562.7704
926,66,0.70512855052948,597.7273,115.813354,1279.9808,582.1218
926,66,0.5243983268737793,255.47435,149.4961,482.8949,237.28613
927,64,0.950038492679596,382.455,390.1479,651.7648,563.19324
927,66,0.6684200763702393,598.4015,113.91412,1280.0,583.38666
927,66,0.5213883519172668,255.84471,148.43878,483.15125,237.13477
928,64,0.9498475193977356,382.3296,390.07874,651.62524,563.339
928,66,0.6740303635597229,598.2217,113.55414,1280.0,583.96466
928,66,0.5167039036750793,256.38696,148.63522,483.34595,236.71869
929,64,0.9481618404388428,381.9896,390.2572,651.4332,563.48145
929,66,0.6946009397506714,613.5763,118.54329,1280.0,582.93414
929,66,0.41641661524772644,256.1772,148.02094,483.46198,236.69568
930,64,0.9486138224601746,381.90878,390.32788,651.7345,563.6393
930,66,0.689368724822998,613.41846,116.42334,1280.0,583.79913
930,66,0.3905085623264313,256.44098,148.26468,483.72186,236.38034
931,64,0.9510751366615295,382.26263,390.11877,652.4578,563.8507
931,66,0.7109649181365967,613.6538,115.07802,1280.0,584.5221
931,66,0.46895715594291687,257.1006,147.9371,484.37036,236.47028
932,64,0.9498867988586426,382.86642,390.90332,653.4431,564.27264
932,66,0.7068274021148682,594.4979,109.70581,1279.8455,588.5388
932,66,0.5019754767417908,257.55725,147.33368,485.77466,236.21881
933,64,0.9445177912712097,383.41534,391.0515,654.11566,564.5689
933,66,0.6853315830230713,592.6354,109.36223,1279.7976,589.66034
933,66,0.5010480284690857,257.9001,147.00732,486.71912,236.45465
933,64,0.25743088126182556,417.43677,275.0243,540.30176,357.58423
934,64,0.9515379071235657,384.12888,391.64,654.97095,565.4021
934,66,0.712810754776001,597.0785,112.887085,1279.5374,590.21875
934,66,0.5165942907333374,258.39954,148.25632,487.6886,236.91287
934,64,0.25041133165359497,418.46118,275.423,542.01697,357.91287
935,64,0.9572445750236511,385.16495,391.47528,655.58606,566.3951
935,66,0.6779376864433289,598.822,116.53645,1279.2427,591.0632
935,67,0.3205481171607971,590.9109,296.7337,985.20044,549.0367
935,66,0.303312748670578,260.22107,147.29013,488.42346,237.8096
935,41,0.2625390887260437,0.06503296,1.3065796,255.22336,421.492
936,64,0.9577186703681946,386.00592,393.51697,656.11237,567.8658
936,66,0.6472614407539368,601.2855,123.39429,1279.3251,592.142
936,67,0.3458089232444763,592.7988,294.6548,986.2554,549.27
936,66,0.2771584987640381,260.89648,149.71466,489.31885,237.98712
937,64,0.9522112607955933,386.71933,394.42603,656.93176,568.9453
937,66,0.6884689927101135,605.496,127.77649,1279.4689,592.9193
937,66,0.38536906242370605,260.68762,153.50769,489.557,237.22388
937,67,0.29330602288246155,592.6782,296.0569,986.1167,551.39014
938,64,0.9524856805801392,387.0758,395.28412,657.057,569.77985
