frame_number,object_class,confidence_score,x1,y1,x2,y2
862,63,0.4663274586200714,129.87666,22.254993,568.0,279.7724
863,64,0.6051110625267029,0.0,148.63344,147.84122,253.88036
863,66,0.6002675294876099,122.23313,22.957561,567.9776,262.3539
863,63,0.3606424927711487,129.48866,23.196554,568.0,276.80872
864,64,0.6868153810501099,0.0,148.37936,147.23479,254.2536
864,66,0.5788457989692688,121.88969,23.327316,568.0,262.23914
864,63,0.3843609392642975,128.79031,23.229977,567.9639,275.19702
865,66,0.5859153866767883,121.44496,23.79631,568.0,262.27103
865,64,0.5190537571907043,0.11727523,147.70128,146.77583,254.08983
865,63,0.39231839776039124,128.46822,23.283115,568.0,276.5459
866,66,0.5861765742301941,120.29812,24.86105,568.0,262.6175
866,64,0.5729881525039673,0.13169765,148.19064,146.5731,254.28464
866,63,0.3768177032470703,128.33366,23.554798,568.0,280.9881
866,73,0.2515385150909424,0.12749958,0.0,207.07802,72.96856
867,64,0.6654577255249023,0.0,149.41872,146.8199,254.75192
867,66,0.5685673952102661,120.315575,24.842009,568.0,262.9744
867,63,0.39810359477996826,122.874435,25.288359,568.0,262.1362
868,64,0.6928766369819641,0.0,150.4577,146.39413,254.9761
868,66,0.5511555075645447,119.72198,24.172241,568.0,263.27725
868,63,0.44219064712524414,127.87323,23.97382,568.0,283.68094
869,64,0.7132444381713867,0.0,151.38472,146.75423,255.31956
869,66,0.5933796167373657,119.528854,24.403568,568.0,263.42953
869,63,0.4224332273006439,127.90194,23.873907,568.0,283.42877
870,64,0.6721980571746826,0.0,152.21887,146.70311,255.59138
870,66,0.5461065769195557,119.00267,24.742067,568.0,263.93604
870,63,0.45384639501571655,127.99962,24.277815,568.0,285.74265
871,64,0.6846151947975159,0.0,153.32043,147.90201,255.81818
871,66,0.5773524641990662,120.64447,25.998104,568.0,265.16888
871,63,0.3051915466785431,127.19827,24.109865,567.25916,281.5451
872,64,0.63595050573349,0.0,154.50172,147.97653,256.39597
872,66,0.5668279528617859,120.300026,25.298326,568.0,265.4488
872,63,0.2887302339076996,127.28127,23.954266,567.05347,282.6918
873,64,0.7011950612068176,0.0,156.03822,147.73076,256.86688
873,66,0.6021806001663208,121.56621,26.041819,568.0,266.34778
874,64,0.7147552371025085,0.0,155.05392,148.4941,256.97797
874,66,0.6013869047164917,121.59963,24.680777,568.0,266.82776
874,63,0.2545087933540344,128.1877,23.976772,567.4011,285.9149
875,64,0.6820496916770935,0.022209167,157.68958,148.96701,257.1489
875,66,0.5941355228424072,120.99798,23.529285,567.93555,267.30814
875,63,0.2655526101589203,128.8766,23.73946,567.09784,286.27985
876,64,0.5872796177864075,0.19522399,155.9743,149.38004,256.9525
876,66,0.49416330456733704,118.8633,22.913847,568.0,267.23013
876,63,0.3144140839576721,129.23817,23.568205,567.404,287.41095
877,64,0.5870761871337891,0.16769275,156.68115,150.61986,256.96597
877,66,0.5348663926124573,120.561646,24.422852,568.0,267.5386
877,63,0.25864478945732117,129.71616,23.483622,567.2359,287.5796
878,64,0.6130752563476562,0.06482639,157.47423,152.03134,256.8374
878,66,0.5517216324806213,121.19293,23.553146,568.0,268.33365
878,63,0.2908461093902588,130.67896,23.783363,567.8476,287.90707
879,64,0.6384340524673462,0.10274448,160.71626,153.69734,256.64148
879,66,0.5888494253158569,124.36489,24.295664,568.0,267.91266
880,64,0.7773870825767517,0.0,162.78842,154.48349,257.16898
880,66,0.6474276185035706,125.936264,24.398829,568.0,268.0015
880,73,0.28400862216949463,0.17159289,0.0,213.82423,75.70201
881,64,0.7763930559158325,0.05397911,161.19489,156.3376,256.2994
881,66,0.7175194025039673,125.937744,23.463795,568.0,267.86536
882,64,0.8506632447242737,0.1780796,160.70386,157.48537,256.28397
882,66,0.6420023441314697,128.37315,22.64582,568.0,269.2548
883,64,0.8580465316772461,3.066991,163.20084,160.78491,256.64258
883,66,0.5821755528450012,127.681366,21.716286,568.0,269.5729
883,73,0.29204604029655457,0.27991676,0.0,219.64563,76.01624
883,63,0.26828810572624207,141.95087,19.868727,566.94684,298.66605
884,64,0.8141959309577942,5.733161,162.44337,163.58408,256.7017
884,66,0.6280643939971924,129.05954,21.31522,568.0,269.3774
884,73,0.3245403468608856,0.1946823,0.0,221.65399,76.6327
884,63,0.29360657930374146,143.169,23.268084,567.6816,281.0215
885,64,0.8275594115257263,8.840142,162.93153,166.25641,256.86212
885,66,0.5923517942428589,137.02563,22.911247,568.0,269.15808
885,73,0.33736875653266907,0.10056419,0.0,224.39822,78.078545
885,63,0.27629637718200684,146.27856,25.690048,568.0,290.68442
886,64,0.835223376750946,13.81547,162.07521,171.0032,256.96506
886,66,0.5902001261711121,142.48367,23.40188,568.0,269.53003
886,73,0.36323410272598267,0.27998447,0.0,227.14404,77.91165
886,63,0.305113285779953,149.34517,24.283503,568.0,291.96973
887,64,0.8847644329071045,19.505024,164.77197,174.82558,257.3348
887,66,0.5755717158317566,149.83403,25.14029,568.0,271.98148
887,63,0.28439489006996155,154.17902,26.896006,568.0,298.38742
888,64,0.7782524228096008,23.84571,164.01927,181.38246,258.4749
888,66,0.48873257637023926,151.79619,25.552513,568.0,271.9919
888,63,0.31935766339302063,158.73521,24.946907,568.0,294.80438
889,64,0.5472642183303833,29.628653,166.38983,186.38402,261.0997
889,66,0.48604443669319153,158.01346,34.37172,567.79865,275.59665
889,63,0.30361321568489075,165.0036,34.17238,568.0,298.33542
890,64,0.527665913105011,36.62554,161.7791,193.6193,264.01233
890,66,0.432296484708786,163.38742,35.298817,567.67633,290.0556
890,63,0.42487871646881104,167.77449,36.13147,567.84454,294.85794
890,60,0.32095959782600403,2.451296,0.24362372,566.56683,320.0
891,66,0.5679473876953125,170.5041,41.744972,567.15985,290.06992
891,64,0.5549052953720093,47.256638,175.00055,202.06667,267.69934
891,42,0.48117050528526306,9.951839,61.866207,108.53482,110.288055
892,64,0.6723777055740356,58.715862,177.3865,212.29372,272.6914
893,64,0.6801964640617371,72.79233,173.6432,223.80545,277.98074
894,64,0.7945290207862854,85.49408,192.98775,236.19183,283.44427
895,64,0.6552920937538147,100.70451,198.86485,249.4184,289.31628
896,64,0.45711660385131836,111.75035,196.53076,261.9703,292.43118
896,60,0.28597545623779297,3.3234122,32.91014,567.0532,318.41272
897,64,0.3663497269153595,122.69416,198.40147,272.2812,293.729
897,60,0.2689133882522583,7.741899,33.68204,566.0629,318.90228
897,67,0.2545974552631378,124.12825,194.09604,273.03528,294.2432
897,66,0.25027626752853394,237.11351,75.562515,567.4572,311.92474
898,66,0.7676663398742676,245.33638,75.256195,567.3607,308.88297
898,64,0.6199774146080017,133.53833,203.78905,282.72806,293.71005
899,66,0.7195044755935669,254.34187,76.13647,567.3187,306.2661
899,64,0.668566107749939,139.30638,204.51631,290.79962,292.909
900,66,0.704351007938385,258.98862,72.42106,567.1535,305.20737
900,64,0.6987885236740112,147.96254,201.7144,296.86475,292.01624
901,64,0.8561782836914062,154.08192,201.5425,303.9281,290.38068
901,66,0.6841960549354553,262.84927,72.22914,567.20807,300.5376
902,64,0.687500536441803,158.43863,197.09978,307.08475,289.31824
902,66,0.6316038370132446,268.6566,71.60802,567.2308,299.598
903,64,0.8265849351882935,162.243,197.50119,310.97412,288.36316
903,66,0.6846044659614563,273.20016,69.21018,567.36066,290.46036
904,64,0.9038257002830505,165.74614,197.35835,316.09558,287.26425
904,66,0.5981957316398621,275.75903,66.8523,567.2661,293.62015
905,64,0.8913432955741882,167.99133,196.97089,320.4435,286.41644
905,66,0.4744316339492798,277.8638,66.23784,567.3192,290.4114
906,64,0.8656418323516846,170.64624,195.09328,321.0865,286.41293
906,66,0.4757499694824219,280.36777,67.22113,567.3178,283.1601
907,64,0.844072699546814,173.45657,193.8062,325.38895,286.2354
907,66,0.5715106129646301,283.28757,65.59992,567.33624,296.50784
908,64,0.867237389087677,176.98071,193.96332,329.19046,286.01962
908,66,0.6001833081245422,286.2331,63.628803,567.3721,296.2787
909,64,0.887112557888031,179.54486,193.85242,334.05072,286.79633
909,66,0.5570589900016785,288.89386,65.14426,567.4366,289.38052
910,64,0.8920584321022034,182.19568,193.19789,335.61777,287.04565
910,66,0.47008422017097473,290.90836,64.70004,567.7669,299.75598
911,64,0.9015735387802124,185.79944,193.50868,338.91724,287.0928
911,66,0.4980035126209259,294.47476,65.85512,567.97955,290.01276
912,64,0.9075313210487366,189.54666,193.33646,342.71,289.3989
912,66,0.4074924886226654,298.53238,65.59924,567.91583,297.34164
912,63,0.2706964910030365,299.85895,64.354355,567.7441,274.75595
913,64,0.8372012376785278,192.18546,195.53072,348.60706,291.01212
913,66,0.30837327241897583,302.4694,63.165497,567.1846,308.96707
913,63,0.2686885595321655,302.55548,63.054832,567.70667,282.11935
914,64,0.8338602185249329,195.13715,196.7717,352.263,292.85495
914,66,0.369363933801651,305.0994,63.938053,567.25085,305.58334
914,63,0.2585316002368927,305.28278,63.297073,567.7484,282.75952
915,64,0.7475722432136536,198.3836,198.24713,356.97855,295.6844
915,66,0.3448847830295563,306.2793,67.299706,567.1838,296.24036
915,63,0.3402625024318695,308.56934,65.91933,567.7042,283.8146
916,64,0.6988716125488281,201.81856,198.80788,362.7154,298.158
916,63,0.3887893259525299,312.7044,65.84631,566.9743,284.38104
916,66,0.28632649779319763,311.4402,65.59924,567.30164,290.25073
917,64,0.7815414071083069,208.47333,200.19807,368.47894,301.498
917,66,0.45516741275787354,315.54834,66.95143,567.3911,282.48062
918,64,0.8379722237586975,211.10384,203.7227,374.01868,304.8329
918,66,0.3867437541484833,319.26672,67.656624,567.30444,279.98264
918,63,0.26726415753364563,320.21503,67.65221,567.2363,281.11032
919,64,0.8973469138145447,214.37366,205.62778,380.9021,308.01553
919,63,0.34720438718795776,324.63123,68.01043,566.932,279.65805
920,64,0.9176767468452454,219.06406,207.14969,384.96622,310.74777
920,66,0.37332144379615784,328.6316,68.19506,567.52344,279.34003
920,63,0.2945899963378906,328.74365,68.28544,566.8458,281.86844
921,64,0.832755446434021,222.65106,207.91943,391.6781,313.8749
921,66,0.304856538772583,330.79648,69.47374,567.19214,280.3829
922,64,0.8483989238739014,225.30534,210.7363,395.2462,316.69687
922,63,0.3554881811141968,334.5836,70.81939,567.4804,281.93802
922,66,0.2818230986595154,334.46692,71.3851,567.4533,282.02536
923,64,0.8583689332008362,228.63947,215.2687,398.7331,317.17227
923,63,0.3193197250366211,339.79712,71.957756,566.818,286.72787
924,64,0.9448450207710266,230.84702,218.62715,402.61478,316.99902
925,64,0.9369300007820129,232.42137,222.26338,405.6156,317.1353
925,66,0.25206226110458374,343.05502,74.40645,567.5046,288.6376
926,64,0.9408610463142395,233.84503,227.49289,408.66476,317.13568
926,63,0.374225914478302,346.71088,77.630005,567.7439,292.75345
927,64,0.9223850965499878,235.15186,232.47023,410.61652,317.6496
927,66,0.3659413754940033,348.6082,79.64795,567.6141,295.0391
928,64,0.8631721138954163,236.11844,236.3275,412.56305,317.1861
928,63,0.3454521596431732,353.81335,82.12224,567.6726,298.6097
929,64,0.7923966646194458,234.79214,240.04715,415.77893,318.72687
929,63,0.48474594950675964,355.75104,84.386444,567.6861,301.4454
930,64,0.6674019694328308,234.93338,243.84885,416.93762,318.7272
930,63,0.3915711045265198,356.86646,86.88813,567.6975,303.59024
931,64,0.6905603408813477,236.902,247.04616,417.3479,318.47723
931,66,0.4199950098991394,359.07477,111.76793,567.72546,305.17676
931,63,0.2774500250816345,359.13226,110.84844,567.69806,305.2042
932,66,0.7115119695663452,360.51526,117.69328,567.79285,306.46194
932,64,0.6658223867416382,239.2502,249.62082,417.56635,316.41068
933,66,0.670405387878418,362.24365,120.06338,567.7431,306.75378
933,64,0.4359786808490753,240.07199,250.45222,418.70758,316.6537
934,66,0.49121370911598206,363.48984,119.99185,567.6518,308.28705
934,63,0.3100905418395996,364.07086,118.54043,567.6027,309.45526
935,66,0.5682740211486816,364.8327,119.37687,567.72504,311.19266
936,66,0.5670626163482666,364.67676,122.182434,567.66943,312.1065
937,66,0.5876949429512024,365.05933,121.686356,567.6413,313.50223
938,66,0.6821733713150024,365.5139,123.761284,567.65,313.5989
938,55,0.26391682028770447,149.8284,101.70881,291.0569,185.66032
939,66,0.730300784111023,365.8545,125.02015,567.6381,313.832
940,66,0.6880368590354919,366.55588,123.94154,567.6648,313.87878
940,55,0.3256208598613739,146.99706,99.91935,290.4919,186.70227
941,66,0.6786496043205261,367.3341,121.28763,567.6847,313.63287
942,66,0.7064766883850098,368.91653,118.23017,567.7893,312.91815
943,66,0.6789261698722839,371.06058,119.40482,567.7973,313.14255
944,66,0.7159847617149353,373.9843,118.60748,567.8014,311.98907
945,66,0.7394397258758545,378.32242,122.41644,567.79913,310.9845
946,66,0.6348292231559753,381.1524,117.20446,567.7378,309.7653
947,66,0.641177773475647,384.14502,120.840805,567.882,308.48718
948,66,0.6545012593269348,385.1771,121.991135,567.8017,307.35883
948,63,0.39240729808807373,384.69733,116.6079,567.70703,307.914
949,66,0.6678503751754761,385.86267,121.47721,567.8114,306.74557
949,63,0.3399958312511444,385.6718,115.27874,567.6766,307.16788
950,66,0.6702458262443542,386.06973,120.563515,567.8208,306.672
950,63,0.347749263048172,385.62598,118.23185,567.6898,306.51483
951,66,0.7076663970947266,385.6045,120.52625,567.8297,306.50165
951,63,0.36964166164398193,385.21176,116.07694,567.6857,306.85425
951,64,0.28040292859077454,282.00827,266.69894,314.0303,287.97098
952,66,0.6804592609405518,385.1023,120.22445,567.8422,306.41797
952,63,0.4131929278373718,384.3814,116.08038,567.6479,306.90448
953,66,0.6367390155792236,383.48196,119.14915,567.8218,306.9035
953,63,0.35880929231643677,382.66586,114.46635,567.616,307.50598
954,66,0.6951624751091003,381.4128,116.462,567.82104,308.01898
954,63,0.32165077328681946,380.7883,112.01981,567.61926,308.73074
955,66,0.8014107346534729,378.01834,117.56522,567.75696,309.04422
956,66,0.8031362295150757,374.70016,117.61506,567.7484,310.72595
957,66,0.7484084963798523,373.3155,118.76904,567.8834,312.48694
958,66,0.6674981117248535,371.6138,119.24538,567.87024,313.18375
959,66,0.6803537011146545,370.0217,120.77383,567.8809,312.96677
960,66,0.5863165259361267,369.74536,120.73795,567.90063,312.38086
960,63,0.3260224163532257,368.22318,118.14881,567.546,313.36972
961,66,0.6517956852912903,369.24997,121.265656,567.8855,312.12878
962,66,0.6760758757591248,369.4144,121.777626,567.8663,312.16766
962,63,0.2671618163585663,368.34106,119.24145,567.4035,314.06064
963,66,0.6480494737625122,369.77673,121.59918,567.86005,312.2391
963,63,0.3739736080169678,368.3443,118.904816,567.577,313.299
964,66,0.6414149403572083,370.00677,121.601746,567.8598,312.13965
964,63,0.3774835169315338,368.5588,118.697945,567.566,313.23926
965,66,0.6550565958023071,370.0512,121.95373,567.87006,311.99698
965,63,0.35524460673332214,368.57803,119.11873,567.5556,313.20236
966,66,0.6446481347084045,370.176,121.873276,567.871,312.07388
966,63,0.3605813980102539,368.67206,118.95982,567.5625,313.276
967,66,0.641033411026001,370.2902,121.670265,567.87994,311.8363
967,63,0.33211174607276917,368.82382,118.70458,567.56903,313.1161
968,66,0.6372362971305847,370.42963,121.26774,567.8848,311.8946
969,66,0.6270236372947693,370.55518,121.321785,567.8843,311.999
970,66,0.6559533476829529,370.67297,121.56247,567.8871,312.16608
970,55,0.25511234998703003,147.32838,99.621735,292.14822,184.94302
971,66,0.6488745212554932,370.80252,121.35815,567.8741,311.88123
971,55,0.2843092978000641,147.88129,99.73426,292.39508,184.85852
972,66,0.6634609699249268,371.05673,121.115036,567.8951,312.0327
973,66,0.6707251667976379,371.27255,120.564415,567.8759,311.83762
974,66,0.662852942943573,371.95117,120.931946,567.8459,312.06876
975,66,0.6276476979255676,372.0626,120.58562,567.87506,312.03284
976,66,0.5963603854179382,372.36798,118.791954,567.9244,311.9592
976,55,0.2529676854610443,149.77667,96.412476,294.58484,184.62767
977,66,0.5751606822013855,372.92468,117.69545,567.876,312.82178
977,63,0.37571653723716736,371.65964,116.104324,567.55365,313.6991
978,66,0.637430727481842,373.0964,117.93306,567.90045,313.00922
978,63,0.35920804738998413,371.78345,116.453926,567.5659,313.94217
978,64,0.30821260809898376,223.42867,262.12573,394.8477,318.34875
979,66,0.6953151822090149,373.13943,118.10434,567.90607,312.82385
979,63,0.38896408677101135,371.18573,114.95668,567.5784,313.48007
979,64,0.2642439603805542,223.41821,260.60486,394.8512,318.13873
980,66,0.7500426173210144,372.92432,118.70472,567.9603,312.30017
980,64,0.26243552565574646,223.4714,260.70532,395.64673,318.0453
981,66,0.7298572063446045,372.98035,118.723816,567.89813,312.20868
982,66,0.7617552280426025,372.9784,117.61644,567.8572,312.29776
982,63,0.2696462571620941,372.26453,115.097466,567.38135,313.53302
982,64,0.2696145176887512,223.378,259.6314,396.33075,318.08008
983,66,0.6987529993057251,372.8401,116.1589,567.8022,312.55408
983,63,0.3805437684059143,371.0276,114.27838,567.5371,313.15897
983,64,0.3049832880496979,222.85593,258.67227,396.45303,318.1739
984,66,0.6548591256141663,372.57062,116.28611,567.92957,311.66556
984,63,0.4335026741027832,371.24896,115.233505,567.5468,312.9484
984,64,0.33541059494018555,222.99007,257.8559,397.70663,318.4073
985,66,0.7166341543197632,372.18845,115.08405,568.0,311.43518
986,66,0.7263706922531128,371.48764,114.397224,567.7491,311.84937
986,64,0.35273635387420654,223.6517,255.88031,398.0274,318.5677
987,66,0.7139168381690979,371.97592,113.65923,567.85046,310.86725
987,64,0.4499828815460205,223.303,254.18748,398.69055,318.72766
988,66,0.6338526010513306,371.64713,112.717834,567.83716,310.4191
988,64,0.4649815261363983,223.16223,252.50685,399.85825,318.6048
989,66,0.601306676864624,371.53488,111.70382,567.7699,310.16498
989,63,0.465643048286438,370.08627,110.48329,567.5468,311.10074
989,64,0.3965117037296295,222.46724,250.53012,402.70956,318.55496
990,63,0.5064660310745239,369.7458,103.928986,567.5313,310.17905
990,64,0.4943978786468506,222.09758,248.54192,407.93997,317.4391
990,66,0.44019967317581177,370.9986,107.03982,567.77246,309.30765
991,64,0.5656230449676514,221.13011,247.41986,410.7668,317.19815
991,66,0.517146110534668,370.155,104.85619,567.7509,308.44437
992,63,0.4861149787902832,369.03265,103.15974,567.66205,306.06332
992,64,0.42743104696273804,222.79091,241.96506,410.29434,317.2653
992,66,0.4262852072715759,370.2306,106.24627,567.7182,305.9855
993,66,0.6091089248657227,368.93243,104.37425,567.76904,304.51904
993,64,0.5836800932884216,221.37813,240.2235,410.9115,316.91263
994,66,0.7460203170776367,368.5684,102.498795,567.8204,302.39688
994,64,0.7297641038894653,219.77878,237.88206,410.6393,316.94318
995,66,0.7967946529388428,368.8131,102.80203,567.83813,300.40454
995,64,0.7596595883369446,219.12263,236.19492,410.87787,316.92886
996,64,0.7906632423400879,219.21889,234.60252,409.46423,316.9539
996,66,0.6904008984565735,368.84357,98.488235,567.8239,298.86182
997,64,0.849819540977478,219.70862,233.41304,409.91562,317.12848
997,66,0.7016613483428955,367.80756,96.346375,567.76953,296.97513
998,64,0.8337088227272034,220.12794,230.78705,409.1943,317.26575
998,66,0.6797735095024109,367.50647,93.74481,567.7892,296.18127
999,64,0.8378088474273682,220.60127,228.88898,408.78247,317.4892
999,66,0.6703979969024658,367.4488,89.39184,567.80695,295.4096
1000,64,0.8118979334831238,220.981,226.25328,408.41443,317.8598
1000,66,0.6771352887153625,366.90723,89.34312,567.859,294.4022
1000,63,0.29556795954704285,366.1336,86.614174,567.6,294.3111
1001,64,0.8352679014205933,220.85315,224.70645,407.5445,317.88992
1001,66,0.6942417621612549,366.24203,90.43653,567.78406,292.48358
1001,73,0.27866896986961365,205.9215,5.8554263,459.74286,100.23713
1002,64,0.8857466578483582,220.80379,221.36809,406.12296,317.97632
1002,66,0.7026047706604004,365.56522,86.998505,567.745,290.4991
1003,64,0.8909605145454407,221.41986,220.22128,406.1203,317.84616
1003,66,0.7760857939720154,364.73035,86.97345,567.773,288.68948
1004,64,0.9100951552391052,223.72556,218.58939,405.83948,318.04025
1004,66,0.796514630317688,364.85168,86.03822,567.76416,287.5414
1005,64,0.9315119385719299,225.22955,216.67848,405.4803,317.58896
1005,66,0.7730768918991089,364.8823,85.32412,567.76556,286.09283
1006,64,0.9553688764572144,228.11685,213.21791,405.78574,317.1698
1006,66,0.8084426522254944,365.576,84.7579,567.7287,284.08716
1007,64,0.9383776187896729,231.23648,210.34576,406.94284,317.21585
1007,66,0.7802587151527405,366.71063,84.95458,567.7116,282.9888
1008,64,0.8815308809280396,233.18774,209.30937,408.46606,317.00995
1008,66,0.7559650540351868,368.13232,84.07175,567.61475,280.81332
1009,64,0.8678275942802429,236.25603,206.77672,409.10806,317.23486
1009,66,0.7818045616149902,369.40494,84.06259,567.5714,278.96176
1010,64,0.9138442873954773,238.11804,206.6397,409.80984,317.3141
1010,66,0.7455176711082458,370.30118,81.363556,567.59235,277.31946
1011,64,0.8709128499031067,240.1118,204.73672,410.78442,317.27896
1011,66,0.7264500856399536,371.33994,80.64533,567.58813,276.68018
1011,63,0.40316247940063477,369.92645,76.832344,567.6529,277.08047
1012,64,0.8314908146858215,242.02464,205.0481,410.81088,316.746
1012,66,0.6912235021591187,372.40427,78.65512,567.57324,275.59085
1012,63,0.4242556691169739,370.7021,74.66771,567.66437,275.72522
1013,64,0.8780415654182434,245.57542,204.15472,411.29813,315.80618
1013,66,0.7783936262130737,373.07755,82.98325,567.81836,276.33615
1014,64,0.9315624237060547,247.79309,202.00127,411.4287,312.64743
1014,66,0.7904098033905029,373.63333,83.18053,567.7996,275.38452
1015,64,0.9514472484588623,251.07669,200.23573,411.86975,310.0929
1015,66,0.7966798543930054,373.16217,81.64431,567.8439,271.60098
1016,64,0.9706481099128723,254.66147,197.99889,412.14948,307.6402
1016,66,0.8024336695671082,374.67346,81.670395,567.64374,270.83878
1016,63,0.34991487860679626,373.07013,79.4887,567.7054,270.92303
1017,64,0.9367009997367859,256.71347,196.35355,412.4069,303.94125
1017,66,0.8211033940315247,375.39688,82.17394,567.6612,269.15625
1017,63,0.3668854236602783,374.09125,80.301384,567.67566,269.26642
1018,64,0.9324409365653992,259.78568,195.02324,412.77756,300.0747
1018,66,0.8190736770629883,376.26453,81.561775,567.66534,267.06775
1018,63,0.42544740438461304,375.19644,79.57515,567.6622,267.5861
1019,64,0.9074147343635559,261.36694,190.71588,413.13913,295.95273
1019,66,0.8259637355804443,377.10184,81.000786,567.6857,264.78146
1019,63,0.447744220495224,375.87854,79.118935,567.7543,265.01212
1020,64,0.8883171677589417,263.03485,190.09943,416.25146,291.955
1020,66,0.7926058173179626,378.47787,78.99115,567.7607,261.70975
1021,64,0.9310153126716614,265.08752,186.95436,417.432,287.4193
1021,66,0.7667916417121887,379.3793,77.82341,567.7964,258.07083
1022,64,0.8899966478347778,266.10492,183.92694,416.05582,282.59882
1022,66,0.7905881404876709,379.69104,77.451515,567.83673,255.61002
1023,64,0.917465090751648,269.12488,182.08894,418.3384,279.1688
1023,66,0.811310350894928,380.43253,73.81197,567.9704,252.74681
1024,64,0.9364078044891357,271.39636,178.0611,420.0888,275.02097
1024,66,0.7818569540977478,381.396,75.35294,567.92847,248.85797
1024,73,0.2613743841648102,239.70955,1.1059623,460.4135,83.30967
1025,64,0.914473295211792,272.77142,176.6424,419.1282,270.85995
1025,66,0.7542161345481873,382.43622,74.18217,567.70105,246.39995
1026,64,0.929654598236084,275.02316,173.75443,423.4611,266.89734
1026,66,0.7999616861343384,384.1039,74.51666,567.7372,243.69807
1027,64,0.9517671465873718,277.9303,171.33836,422.21585,264.04614
1027,66,0.7772552371025085,385.38602,72.811966,567.7611,241.66498
1028,64,0.9464853405952454,280.30304,170.30788,422.0601,261.19873
1028,66,0.7740370631217957,386.66507,71.516335,567.79297,238.88565
1029,64,0.9604006409645081,283.22726,169.55331,424.288,258.9282
1029,66,0.7690414786338806,387.99783,62.57457,567.75275,236.44109
1030,64,0.9524215459823608,286.76303,168.10716,426.62228,256.61313
1030,66,0.8071773052215576,389.46616,67.32972,567.75415,234.91359
1031,64,0.9326112866401672,290.02377,166.54578,431.85254,254.69713
1031,66,0.7444535493850708,391.2168,57.563614,567.75354,231.49355
1031,66,0.2702038884162903,395.67563,71.725075,568.0,195.06895
1032,64,0.9251814484596252,292.67218,164.62651,432.7272,253.06438
1032,66,0.689781129360199,393.59363,65.43812,567.77374,229.45604
1033,64,0.9281962513923645,297.42282,163.22551,435.24197,251.6469
1033,66,0.656326413154602,396.0039,65.121346,567.7631,227.22372
1034,64,0.8908983469009399,300.3298,162.89554,437.84116,250.38844
1034,66,0.6632542014122009,398.50732,68.486244,567.77563,226.02838
1035,64,0.8774605393409729,302.88358,162.48727,440.48615,249.50888
1035,66,0.6950333118438721,400.37485,70.21772,567.7698,224.23618
1036,64,0.9120346903800964,306.71622,163.15341,445.16763,248.54982
1036,66,0.621256411075592,401.929,65.359276,567.81165,223.44261
1036,65,0.25547388195991516,0.20934848,120.63204,93.26954,315.4084
1037,64,0.8827818632125854,310.60568,162.70438,446.06848,247.08376
1037,66,0.5005452632904053,403.675,55.71074,567.71124,221.3797
1037,63,0.38984912633895874,403.3961,51.735657,567.76666,221.05489
1037,66,0.27530473470687866,407.43506,73.53791,567.50616,190.50783
1038,64,0.8895087242126465,313.41098,162.35199,447.7383,245.78766
1038,66,0.5712077021598816,405.8854,59.292057,567.77466,220.50475
1038,63,0.49793267250061035,405.85147,45.992935,567.8523,221.05133
1038,65,0.4490630030632019,0.2792938,75.01647,107.602715,315.35156
1039,64,0.9031488299369812,315.75998,162.29185,449.86044,245.10632
1039,63,0.5873417854309082,408.08286,51.65663,567.85254,220.49022
1039,65,0.5373382568359375,0.23124617,72.21733,115.598724,315.6133
1039,66,0.4176052212715149,408.403,55.791214,567.6842,219.92085
1039,66,0.3443758189678192,411.69696,75.56915,567.54895,189.97873
1040,64,0.9263187050819397,317.85364,162.31596,452.54047,244.18242
1040,66,0.5128017067909241,409.63937,66.22658,567.6808,218.73784
1040,63,0.4748825132846832,409.49673,61.172253,567.8433,219.25842
1040,63,0.41977083683013916,0.13169765,68.61284,122.01638,316.33853
1040,65,0.3378904163837433,0.4226919,69.73375,121.405205,315.36816
1041,64,0.931413471698761,320.5371,162.09222,454.08246,243.34903
1041,63,0.5900818109512329,411.15668,53.686165,567.82965,217.46735
1041,66,0.4248504638671875,410.99722,57.4192,567.6743,217.28658
1041,66,0.35324665904045105,414.3033,77.22488,567.6669,188.96753
1041,63,0.3178245723247528,0.16153106,61.556797,126.56262,316.47458
1041,65,0.3174475431442261,0.14595756,62.844845,126.426575,315.91238
1042,64,0.9338022470474243,322.36615,161.70267,455.80792,243.10333
1042,63,0.5850008726119995,412.75763,54.99526,567.81903,216.72632
1042,66,0.45309925079345703,412.5779,58.70142,567.716,216.5318
1042,66,0.3707198202610016,414.99026,78.05408,567.7029,189.02846
1042,65,0.32772523164749146,0.15597877,48.161472,132.49522,316.25336
1042,63,0.3239343464374542,0.1325508,47.655754,131.35509,317.5961
1043,64,0.9092166423797607,324.64676,162.06291,458.1575,243.05997
1043,63,0.6164612770080566,413.7764,52.9193,567.8107,216.41309
1043,66,0.49178794026374817,413.79703,56.630558,567.67816,216.33101
1043,66,0.3488805890083313,415.52536,78.575165,567.69305,189.37837
1043,63,0.27552056312561035,0.21446742,43.19277,137.69693,316.88922
1044,64,0.9130089282989502,326.38943,162.09097,458.18427,242.80527
1044,63,0.5666553974151611,414.8169,57.55263,567.8133,216.42241
1044,66,0.46341651678085327,414.9921,62.863617,567.6794,216.38118
1044,63,0.3589034080505371,0.20994434,44.394337,143.36028,316.20853
1045,64,0.9388290047645569,328.06,163.75563,461.4834,243.55109
1045,63,0.5461285710334778,415.54758,61.150448,567.8201,216.5708
